participant_id,brightness0,brightness1,brightness2,brightness3,local_symbol_cls0,local_symbol_cls1,local_symbol_cls2,local_symbol_cls3,correct_symbol_cls,correct_local_cls,participant_linspace,time_reaction_task,time_reaction_mean,chosen_local_cls
Jupiter,0.04982087,0.18470606,0.111416444,0.10397628,j,s,m,y,m,2,0.1239620403321471,1086,1166.0,2
Jupiter,0.13904561,0.2090458,0.1891247,0.17777705,m,s,y,c,m,0,0.12455516014234876,1602,1166.0,3
Jupiter,0.0922047,0.18312512,0.13822436,0.18261491,j,s,m,y,m,2,0.12514827995255043,3325,1166.0,1
Jupiter,0.13845819,0.11407532,0.13667499,0.122591235,s,y,f,j,j,3,0.1257413997627521,1121,1166.0,1
Jupiter,0.23872955,0.2189232,0.19456439,0.12756665,c,m,s,f,m,1,0.12633451957295375,1103,1166.0,0
Jupiter,0.29911402,0.14832215,0.18487175,0.120465055,s,m,c,f,c,2,0.1269276393831554,1397,1166.0,1
Jupiter,0.09120461,0.14337923,0.20235343,0.18874581,m,f,s,c,s,2,0.12752075919335706,1175,1271.0,1
Jupiter,0.17490652,0.2515428,0.17740251,0.110155635,f,c,m,y,c,1,0.12811387900355872,936,1271.0,2
Jupiter,0.16019408,0.19800483,0.19449654,0.227159,j,c,y,s,y,2,0.12870699881376038,3517,1271.0,0
Jupiter,0.106820546,0.11496724,0.18808053,0.14336328,y,f,c,j,y,0,0.12930011862396204,784,1271.0,1
Jupiter,0.1523128,0.20114732,0.23887837,0.2029415,y,f,s,c,f,1,0.1298932384341637,1333,1271.0,2
Jupiter,0.13803335,0.1322379,0.2343728,0.2500738,y,j,s,c,s,2,0.13048635824436536,1578,1271.0,2
Jupiter,0.17209664,0.118338585,0.19573642,0.14204307,m,f,s,y,y,3,0.13107947805456702,1137,1271.0,1
Jupiter,0.17795774,0.16162683,0.23580368,0.09827432,s,c,y,f,c,1,0.13167259786476868,932,1271.0,1
Jupiter,0.15481098,0.2555335,0.04649141,0.097755045,f,s,j,c,f,0,0.13226571767497033,914,1271.0,2
