participant_id,brightness0,brightness1,brightness2,brightness3,local_symbol_cls00,local_symbol_cls01,local_symbol_cls02,local_symbol_cls03,local_symbol_cls04,local_symbol_cls05,local_symbol_cls10,local_symbol_cls11,local_symbol_cls12,local_symbol_cls13,local_symbol_cls14,local_symbol_cls15,local_symbol_cls20,local_symbol_cls21,local_symbol_cls22,local_symbol_cls23,local_symbol_cls24,local_symbol_cls25,local_symbol_cls30,local_symbol_cls31,local_symbol_cls32,local_symbol_cls33,local_symbol_cls34,local_symbol_cls35,correct_symbol_cls0,correct_symbol_cls1,correct_symbol_cls2,correct_symbol_cls3,correct_symbol_cls4,correct_symbol_cls5,correct_local_cls,time_reaction_task,time_reaction_mean,chosen_local_cls
Jupiter,36.795200892857146,42.13544323979592,36.683274872448976,60.24848533163265,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,790,1340.0,1
Jupiter,18.713010204081634,31.354113520408163,55.14907525510204,56.91015625,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1154,1340.0,1
Jupiter,41.928491709183675,68.42323022959184,41.882892219387756,53.91318558673469,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,888,1340.0,1
Jupiter,31.317283163265305,48.46827168367347,41.33139349489796,27.02279974489796,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1227,1340.0,1
Jupiter,30.731505102040817,47.620535714285715,48.63695790816327,32.189333545918366,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,966,1340.0,1
Jupiter,44.481664540816325,32.023756377551024,37.68965242346939,52.05947066326531,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1212,1340.0,1
Jupiter,21.652104591836736,51.89500956632653,25.430245535714285,57.7077487244898,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,941,1340.0,1
Jupiter,24.139748086734695,63.91031568877551,42.040019132653065,35.4694674744898,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1271,1340.0,1
Jupiter,24.230070153061224,55.320870535714285,58.16693239795919,54.12436224489796,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,993,1340.0,1
Jupiter,30.252391581632654,36.48891900510204,59.28802614795919,79.32613201530613,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1325,1340.0,1
Jupiter,23.81154336734694,37.61758609693877,22.822066326530614,48.80883290816327,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1269,1340.0,1
Jupiter,48.826052295918366,27.536192602040817,46.171316964285715,50.130978954081634,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1574,1340.0,2
Jupiter,41.191964285714285,33.85650510204081,46.63177614795919,35.22393176020408,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3407,1340.0,1
Jupiter,75.97727997448979,45.0358737244898,72.53308354591837,54.70161033163265,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2743,1219.0,1
Jupiter,39.101243622448976,24.187898596938776,29.905133928571427,34.96460459183673,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1356,1219.0,3
Jupiter,36.47345344387755,21.43718112244898,63.619499362244895,54.93997130102041,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2358,1219.0,2
Jupiter,36.64301658163265,52.529177295918366,37.960857780612244,46.430245535714285,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1710,1219.0,1
Jupiter,34.51434948979592,41.05452806122449,47.209343112244895,49.795200892857146,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,861,1219.0,1
Jupiter,52.61965880102041,26.949059311224488,83.28635204081633,42.24689094387755,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,980,1219.0,1
Jupiter,43.716517857142854,44.37125318877551,12.796795280612244,45.715800382653065,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,951,1219.0,1
Jupiter,55.54081632653061,38.62157206632653,25.697704081632654,32.829081632653065,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1004,1219.0,1
Jupiter,33.119260204081634,38.372289540816325,44.6015625,36.63193558673469,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1009,1219.0,1
Jupiter,50.388791454081634,47.077168367346935,24.343032525510203,65.56321747448979,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,931,1219.0,1
Jupiter,46.9889987244898,38.45615433673469,25.95998086734694,50.97201849489796,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,957,1219.0,1
Jupiter,37.547193877551024,37.95782844387755,11.090880102040817,25.761559311224488,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,836,1219.0,1
Jupiter,39.6867825255102,47.68726084183673,30.074936224489797,19.758529974489797,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,829,1219.0,1
Jupiter,55.41326530612245,46.10076530612245,33.714285714285715,20.337372448979593,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1068,1219.0,2
Jupiter,45.392697704081634,24.136160714285715,49.188058035714285,46.18773915816327,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,787,1219.0,1
Jupiter,24.05110012755102,58.6999362244898,31.50127551020408,40.62093431122449,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,894,1219.0,0
Jupiter,52.913743622448976,51.59111926020408,26.75422512755102,42.10052614795919,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,903,1219.0,1
Jupiter,20.94467474489796,47.35809948979592,64.38464604591837,49.340800382653065,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1073,1219.0,2
Jupiter,62.08872767857143,11.32342155612245,35.10443239795919,37.529017857142854,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1210,1219.0,0
Jupiter,53.32525510204081,43.471699617346935,60.87603635204081,31.419403698979593,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,968,1219.0,2
Jupiter,33.48349808673469,21.671635841836736,47.28252551020408,39.96739477040816,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1681,1219.0,2
Jupiter,55.1242825255102,51.30668048469388,31.560028698979593,52.18439094387755,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1068,1219.0,1
Jupiter,55.638552295918366,24.611288265306122,51.655054209183675,60.3430325255102,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,991,1219.0,2
Jupiter,57.09072066326531,22.653140943877553,49.37348533163265,42.25669642857143,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,875,1219.0,2
Jupiter,55.665258290816325,19.579958545918366,38.26498724489796,47.579719387755105,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1236,1219.0,2
Jupiter,20.783003826530614,40.99322385204081,70.59064094387755,30.608498086734695,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,950,1219.0,1
Jupiter,42.55986926020408,53.926737882653065,29.95575573979592,13.003029336734693,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,961,1219.0,1
Jupiter,23.328125,18.950972576530614,46.25175382653061,43.47002551020408,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,857,1219.0,2
Jupiter,47.650031887755105,36.922193877551024,36.986447704081634,22.941964285714285,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1107,1219.0,2
Jupiter,43.79575892857143,47.75103635204081,42.973852040816325,51.665896045918366,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1027,1219.0,2
Jupiter,48.43247767857143,33.879225127551024,60.13169642857143,55.51474808673469,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,943,1219.0,1
Jupiter,33.55213647959184,19.06186224489796,49.53467793367347,53.0149075255102,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,950,1219.0,2
Jupiter,34.17841198979592,42.69092793367347,42.472337372448976,30.244579081632654,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,875,1219.0,1
Jupiter,42.494419642857146,54.482142857142854,46.746651785714285,31.562898596938776,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,951,1219.0,1
Jupiter,62.87220982142857,40.38496492346939,63.91709183673469,64.06776147959184,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1386,1219.0,1
Jupiter,24.879942602040817,41.70137117346939,27.45049426020408,48.308274872448976,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,863,1219.0,1
Jupiter,38.06058673469388,39.63265306122449,28.19985650510204,30.322305484693878,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,965,1219.0,0
Jupiter,29.525430484693878,37.18534757653061,37.369419642857146,50.44985650510204,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2309,1219.0,2
Jupiter,26.5758131377551,43.28101084183673,41.318478954081634,24.787228954081634,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,923,1219.0,1
Jupiter,37.48357780612245,39.2663424744898,54.49330357142857,51.65122767857143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1494,1219.0,1
Jupiter,44.50980548469388,51.63026147959184,55.30508609693877,36.044563137755105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1349,1219.0,2
Jupiter,83.00223214285714,43.69252232142857,38.553093112244895,29.216597576530614,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1001,1345.0,1
Jupiter,27.635522959183675,46.17171556122449,36.439572704081634,60.87197066326531,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,840,1345.0,1
Jupiter,42.81831951530612,52.911352040816325,18.887117346938776,42.61391900510204,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,804,1345.0,1
Jupiter,42.973852040816325,49.88759566326531,32.75566007653061,26.133848852040817,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,945,1345.0,1
Jupiter,31.540975765306122,21.055086096938776,60.25079719387755,45.45200892857143,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1226,1345.0,1
Jupiter,43.95121173469388,43.49027423469388,79.21683673469387,33.87715242346939,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,878,1345.0,2
Jupiter,35.84622130102041,52.85833864795919,23.744897959183675,38.582110969387756,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1037,1345.0,3
Jupiter,69.93885522959184,39.196986607142854,31.734534438775512,32.56361607142857,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1016,1345.0,2
Jupiter,32.43989158163265,47.92402742346939,45.033561862244895,72.67410714285714,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1028,1345.0,2
Jupiter,45.40314094387755,52.58840880102041,41.714764030612244,88.67235331632654,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,962,1345.0,1
Jupiter,31.605070153061224,32.47967155612245,29.08856823979592,50.631616709183675,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3352,1345.0,1
Jupiter,33.03539540816327,57.21420599489796,21.75095663265306,26.513950892857142,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1649,1345.0,2
Jupiter,47.232780612244895,18.562898596938776,38.183673469387756,48.17083864795919,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,923,1345.0,2
Jupiter,20.348134566326532,49.10897640306123,55.320870535714285,44.29384566326531,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,977,1345.0,2
Jupiter,48.29791135204081,21.066167091836736,68.76108099489795,25.35283801020408,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3581,1345.0,2
Jupiter,44.488201530612244,38.839764030612244,42.27718431122449,43.85849808673469,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1575,1345.0,1
Jupiter,64.91605548469387,48.15043048469388,37.11280293367347,70.06688456632654,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1668,1345.0,1
Jupiter,68.68757971938776,40.466517857142854,34.87747130102041,33.89492984693877,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,936,1345.0,0
Jupiter,62.72943239795919,34.0852200255102,50.526785714285715,67.14588647959184,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1137,1345.0,1
Jupiter,35.974728954081634,64.06776147959184,31.909279336734695,37.92992665816327,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1258,1345.0,1
Jupiter,45.46308992346939,32.169563137755105,44.83617665816327,32.063456632653065,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2878,1345.0,1
Jupiter,33.78539540816327,34.33314732142857,55.07206632653061,43.58179209183673,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1047,1345.0,1
Jupiter,48.25015943877551,26.355548469387756,32.91645408163265,43.93343431122449,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1186,1345.0,1
Jupiter,25.25326849489796,30.065369897959183,38.30062181122449,52.21859056122449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,934,1345.0,1
Jupiter,53.81361607142857,46.27423469387755,19.922672193877553,55.64429209183673,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1067,1345.0,2
Jupiter,44.58466198979592,43.86543367346939,23.641741071428573,29.46452487244898,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1261,1345.0,3
Jupiter,36.663982780612244,66.04201211734694,20.566804846938776,47.14469068877551,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1174,1345.0,1
Jupiter,33.666772959183675,52.85507015306123,64.75797193877551,34.91581632653061,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1171,1345.0,1
Jupiter,70.8998724489796,41.57382015306123,30.128427933673468,33.764429209183675,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1451,1345.0,1
Jupiter,34.62093431122449,36.11025191326531,31.300063775510203,26.3922193877551,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1581,1345.0,1
Jupiter,71.16701211734694,12.796795280612244,33.62866709183673,40.07134885204081,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1680,1345.0,2
Jupiter,32.14907525510204,61.677614795918366,58.84813456632653,41.706712372448976,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1505,1345.0,0
Jupiter,30.20280612244898,24.877152423469386,76.16214923469387,55.92833227040816,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,951,1345.0,0
Jupiter,28.631616709183675,58.397241709183675,69.93574617346938,31.507334183673468,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1021,1345.0,1
Jupiter,31.77606823979592,45.303491709183675,41.62412308673469,58.098214285714285,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1407,1345.0,1
Jupiter,66.25414540816327,20.854591836734695,32.57182716836735,27.945551658163264,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,856,1293.0,0
Jupiter,43.14795918367347,37.289142219387756,65.51586415816327,47.907924107142854,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,851,1293.0,0
Jupiter,41.52519132653061,19.255261479591837,46.231026785714285,37.482700892857146,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,892,1293.0,2
Jupiter,45.32286352040816,57.603396045918366,36.80357142857143,21.740672831632654,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,922,1293.0,2
Jupiter,48.71595982142857,40.250956632653065,38.23357780612245,45.93765943877551,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,916,1293.0,0
Jupiter,42.052853954081634,31.738360969387756,47.61328125,41.416374362244895,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1150,1293.0,1
Jupiter,35.478635204081634,48.73110650510204,42.551977040816325,25.634885204081634,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1046,1293.0,1
Jupiter,40.854272959183675,44.38624043367347,66.41039540816327,28.78093112244898,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1209,1293.0,1
Jupiter,32.94746492346939,34.374043367346935,42.4850924744898,78.96460459183673,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,971,1293.0,1
Jupiter,53.50494260204081,48.74585459183673,37.18941326530612,39.87308673469388,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1152,1293.0,2
Jupiter,49.56329719387755,72.15282206632654,51.346699617346935,45.43662308673469,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1140,1293.0,1
Jupiter,23.279017857142858,23.09375,28.515625,43.36527423469388,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,844,1293.0,1
Jupiter,58.414142219387756,46.631855867346935,44.75039859693877,39.3391262755102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,861,1293.0,1
Jupiter,40.0983737244898,55.41326530612245,45.37930484693877,68.2842793367347,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1252,1293.0,1
Jupiter,33.87715242346939,44.54233099489796,48.94937818877551,54.793925382653065,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1262,1293.0,1
Jupiter,42.99457908163265,31.47951211734694,29.656010841836736,58.32079081632653,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,798,1293.0,1
Jupiter,52.52240114795919,48.01674107142857,34.922433035714285,32.65258290816327,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,906,1293.0,1
Jupiter,33.44515306122449,44.54815051020408,45.28627232142857,48.918048469387756,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1140,1293.0,1
Jupiter,28.427535076530614,65.9788743622449,22.500797193877553,70.10028698979592,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1040,1293.0,1
Jupiter,55.982142857142854,22.598852040816325,41.356425382653065,53.525749362244895,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1482,1293.0,0
Jupiter,43.40433673469388,43.148756377551024,47.076291454081634,41.62715242346939,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,966,1293.0,1
Jupiter,37.32445790816327,34.05755739795919,47.34614158163265,44.14205994897959,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,923,1293.0,2
Jupiter,32.7649075255102,43.14795918367347,32.38408801020408,60.94316007653061,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3571,1293.0,1
Jupiter,33.69818239795919,45.39588647959184,33.791135204081634,42.70073341836735,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1450,1293.0,1
Jupiter,44.77718431122449,52.77240114795919,43.377311862244895,30.179846938775512,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,983,1293.0,0
Jupiter,35.48764349489796,21.149872448979593,23.431441326530614,46.240114795918366,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,868,1293.0,0
Jupiter,48.35985331632653,31.766661352040817,65.34869260204081,20.90497448979592,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1159,1293.0,0
Jupiter,24.620695153061224,59.09893176020408,53.047831632653065,66.2679368622449,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1366,1293.0,1
Jupiter,41.112324617346935,40.581074617346935,30.723214285714285,60.235570790816325,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1222,1293.0,2
Jupiter,62.48389668367347,22.344547193877553,54.323022959183675,35.04257015306123,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3269,1293.0,2
Jupiter,52.25015943877551,58.08099489795919,28.8203125,72.67410714285714,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1641,1293.0,0
Jupiter,38.27686543367347,58.15186543367347,17.940848214285715,31.946508290816325,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,3268,1293.0,3
Jupiter,43.32533482142857,39.12579719387755,74.39963329081633,26.4476243622449,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1131,1031.0,1
Jupiter,56.19060905612245,40.86543367346939,60.06664540816327,56.44188456632653,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,839,1031.0,0
Jupiter,42.50279017857143,72.8125,31.806361607142858,26.450892857142858,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,927,1031.0,1
