participant_id,brightness0,brightness1,brightness2,brightness3,local_symbol_cls0,local_symbol_cls1,local_symbol_cls2,local_symbol_cls3,correct_symbol_cls,correct_local_cls,participant_linspace,time_reaction_task,time_reaction_mean,chosen_local_cls
Jupiter,23.007732780612244,40.994499362244895,34.87850765306123,55.334103954081634,m,f,j,c,c,3,0.6221826809015422,1047,1093.0,1
Jupiter,31.92904974489796,26.603316326530614,49.972337372448976,72.53308354591837,m,f,y,s,m,0,0.6227758007117438,1301,1093.0,1
Jupiter,24.254304846938776,24.456313775510203,49.91278698979592,32.426977040816325,f,m,s,j,j,3,0.6233689205219455,886,1093.0,2
Jupiter,58.810666454081634,40.10507015306123,33.32955994897959,34.021364795918366,f,s,m,j,f,0,0.6239620403321471,1481,1093.0,3
Jupiter,42.29408482142857,18.503667091836736,38.42857142857143,39.20503826530612,f,j,y,s,j,1,0.6245551601423488,1034,1093.0,0
Jupiter,35.31186224489796,24.256616709183675,61.28619260204081,36.982302295918366,j,f,c,s,s,3,0.6251482799525504,1116,1093.0,0
Jupiter,24.273278061224488,58.62739158163265,26.000876913265305,39.41533801020408,y,s,m,c,y,0,0.6257413997627521,2299,1093.0,1
Jupiter,65.92617984693878,26.457509566326532,31.357621173469386,44.37125318877551,s,j,f,m,s,0,0.6263345195729537,880,1093.0,1
Jupiter,33.25143494897959,60.26713966836735,68.6454081632653,40.12635522959184,j,c,s,f,c,1,0.6269276393831554,999,1093.0,1
Jupiter,27.58657525510204,36.196508290816325,26.45607461734694,20.202327806122447,y,s,j,m,m,3,0.627520759193357,883,1093.0,1
Jupiter,51.3171237244898,44.267299107142854,29.425701530612244,33.64859693877551,c,y,j,f,c,0,0.6281138790035588,1221,1093.0,0
Jupiter,27.959422831632654,44.98804209183673,56.94834183673469,40.47090242346939,f,c,m,y,y,3,0.6287069988137604,1449,1093.0,1
Jupiter,16.88576211734694,68.15186543367346,21.411192602040817,34.248405612244895,j,s,m,y,s,1,0.6293001186239621,906,1093.0,1
Jupiter,40.722975127551024,25.839285714285715,42.112324617346935,39.039620535714285,j,f,y,m,f,1,0.6298932384341637,1036,1093.0,2
Jupiter,32.5397799744898,39.06465242346939,33.88305165816327,36.99107142857143,s,c,f,y,s,0,0.6304863582443654,1057,1093.0,1
Jupiter,29.316645408163264,22.851323341836736,35.84741709183673,38.07174744897959,f,j,m,s,j,1,0.631079478054567,1086,1093.0,1
Jupiter,46.53021364795919,36.92211415816327,39.691485969387756,41.70137117346939,s,m,j,y,y,3,0.6316725978647687,1194,1093.0,2
Jupiter,41.00629783163265,31.599330357142858,35.08450255102041,48.392697704081634,j,f,y,s,f,1,0.6322657176749703,1213,1093.0,1
Jupiter,34.5266262755102,14.10499043367347,51.757732780612244,60.12842793367347,c,j,m,s,c,0,0.632858837485172,975,1093.0,0
Jupiter,59.59223533163265,28.347735969387756,43.47544642857143,47.91820790816327,c,f,j,s,s,3,0.6334519572953736,1125,1093.0,2
Jupiter,50.35004783163265,48.20463966836735,41.96954719387755,40.87747130102041,m,y,f,s,y,1,0.6340450771055753,1139,1093.0,1
Jupiter,24.93064413265306,38.54727359693877,52.77200255102041,41.54823022959184,j,m,s,c,s,2,0.6346381969157769,1186,1093.0,2
Jupiter,46.53021364795919,31.197783801020407,57.69682716836735,36.308673469387756,s,f,m,y,m,2,0.6352313167259787,983,1093.0,1
Jupiter,59.59223533163265,29.710060586734695,49.981026785714285,30.470424107142858,c,y,s,j,j,3,0.6358244365361803,988,1093.0,1
Jupiter,20.438217474489797,35.27367665816327,37.71572066326531,33.31704400510204,y,j,s,m,m,3,0.636417556346382,1175,1093.0,2
Jupiter,52.18853635204081,55.67315051020408,45.60738201530612,28.2679368622449,s,c,y,f,y,2,0.6370106761565836,1037,1093.0,1
Jupiter,31.9390943877551,42.500956632653065,36.915656887755105,33.43574617346939,y,j,m,s,m,2,0.6376037959667853,1006,1093.0,0
Jupiter,38.552455357142854,45.767936862244895,36.15728635204081,42.86479591836735,s,c,f,y,c,1,0.638196915776987,1033,1093.0,1
Jupiter,54.890545280612244,43.150111607142854,42.84295280612245,45.51195790816327,s,y,m,c,y,1,0.6387900355871886,864,1093.0,1
Jupiter,28.100526147959183,26.791772959183675,20.773915816326532,62.78866390306123,f,y,j,c,y,1,0.6393831553973903,957,1093.0,1
Jupiter,44.262914540816325,32.48875956632653,44.99808673469388,42.1725924744898,c,y,s,f,f,3,0.6399762752075919,929,1093.0,1
Jupiter,43.554368622448976,40.11391900510204,49.544802295918366,35.02216198979592,c,f,s,y,y,3,0.6405693950177936,1192,1093.0,2
Jupiter,48.25175382653061,72.05707908163265,33.32661033163265,69.58761160714286,y,s,j,c,y,0,0.6411625148279952,1104,1093.0,0
Jupiter,30.268973214285715,31.291055484693878,28.790896045918366,50.472735969387756,m,y,f,s,y,1,0.641755634638197,1001,1093.0,1
Jupiter,23.224170918367346,46.718191964285715,40.97161989795919,20.753188775510203,y,m,s,f,y,0,0.6423487544483986,980,1093.0,1
Jupiter,39.285714285714285,39.775749362244895,38.18622448979592,64.98397640306122,j,f,y,c,c,3,0.6429418742586003,1669,1310.0,0
Jupiter,30.205994897959183,43.91079400510204,24.459502551020407,42.86806441326531,f,y,j,m,j,2,0.6435349940688019,974,1310.0,1
Jupiter,31.525430484693878,21.64389349489796,38.15752551020408,48.450175382653065,y,j,f,s,y,0,0.6441281138790036,949,1310.0,2
Jupiter,36.52654655612245,49.544802295918366,36.91493941326531,50.964764030612244,c,s,y,f,f,3,0.6447212336892052,933,1310.0,2
Jupiter,47.444116709183675,24.832748724489797,33.474968112244895,18.713010204081634,c,j,m,y,c,0,0.6453143534994069,860,1310.0,1
Jupiter,54.82509566326531,41.404655612244895,43.81776147959184,39.506218112244895,s,y,j,c,j,2,0.6459074733096085,906,1310.0,0
Jupiter,46.56768176020408,35.081473214285715,59.10801977040816,48.904017857142854,c,y,s,f,f,3,0.6465005931198102,912,1310.0,1
Jupiter,69.48485331632654,20.114795918367346,62.70806760204081,60.533083545918366,y,j,m,s,j,1,0.6470937129300118,2063,1310.0,2
Jupiter,38.23349808673469,39.20902423469388,26.038982780612244,44.62643494897959,y,s,j,c,s,1,0.6476868327402135,935,1310.0,1
Jupiter,39.30572385204081,35.78109056122449,66.2679368622449,59.78140943877551,y,f,m,s,y,0,0.6482799525504152,861,1310.0,0
Jupiter,35.24976084183673,21.477439413265305,38.83003826530612,41.451530612244895,f,j,y,c,j,1,0.6488730723606169,946,1310.0,0
Jupiter,29.040417729591837,23.81154336734694,18.939891581632654,51.63807397959184,y,f,j,m,j,2,0.6494661921708185,1042,1310.0,3
Jupiter,33.453443877551024,43.46627869897959,43.66446109693877,50.67338966836735,y,m,j,c,j,2,0.6500593119810202,1020,1310.0,1
Jupiter,35.168048469387756,29.505819515306122,38.18215880102041,34.89142219387755,j,m,y,f,f,3,0.6506524317912218,1669,1310.0,2
Jupiter,25.107142857142858,39.64166135204081,29.392378826530614,29.729990433673468,j,f,c,m,m,3,0.6512455516014235,912,1310.0,1
Jupiter,32.12364477040816,43.068000637755105,49.81425382653061,37.23126594387755,j,m,s,c,j,0,0.6518386714116251,1131,1310.0,1
Jupiter,50.0944674744898,24.611288265306122,43.59526466836735,34.87850765306123,m,f,s,j,m,0,0.6524317912218268,1104,1310.0,1
Jupiter,46.79049744897959,43.78013392857143,38.42442602040816,57.34622130102041,s,y,c,m,c,2,0.6530249110320284,934,1310.0,1
Jupiter,64.30245535714286,20.220822704081634,46.78627232142857,27.596221301020407,s,c,m,f,s,0,0.6536180308422301,1820,1310.0,2
Jupiter,34.480149872448976,48.8899075255102,50.59335140306123,46.78228635204081,y,c,m,s,m,2,0.6542111506524317,999,1310.0,2
Jupiter,44.07278380102041,29.417410714285715,48.949139030612244,28.53220663265306,f,s,m,c,s,1,0.6548042704626335,1038,1310.0,2
Jupiter,49.440449617346935,56.829320790816325,34.77981505102041,60.25310905612245,c,m,y,s,s,3,0.6553973902728352,964,1310.0,1
Jupiter,40.64819834183673,25.798549107142858,42.38329081632653,37.556281887755105,f,j,y,s,s,3,0.6559905100830368,846,1310.0,2
Jupiter,69.3842474489796,16.962372448979593,42.34550382653061,47.56106505102041,f,j,m,s,j,1,0.6565836298932385,1278,1310.0,3
Jupiter,57.029177295918366,29.119021045918366,26.886559311224488,57.92554209183673,c,f,y,s,s,3,0.6571767497034401,3102,1310.0,1
Jupiter,41.38368941326531,19.021045918367346,43.771364795918366,39.48541135204081,f,j,y,s,s,3,0.6577698695136418,1126,1310.0,2
Jupiter,74.28555484693878,25.097735969387756,42.37356505102041,43.068000637755105,s,j,f,m,s,0,0.6583629893238434,1306,1310.0,2
Jupiter,28.062659438775512,23.930086096938776,36.88520408163265,34.37850765306123,y,j,m,c,c,3,0.6589561091340451,1239,1310.0,0
Jupiter,27.519929846938776,78.98333864795919,49.188058035714285,25.980548469387756,j,m,s,y,y,3,0.6595492289442467,1193,1310.0,2
Jupiter,30.84638073979592,43.830357142857146,63.14429209183673,17.78125,m,c,s,f,c,1,0.6601423487544484,3714,1310.0,2
Jupiter,32.83553890306123,59.53101084183673,64.01179846938776,41.24760841836735,c,y,s,f,y,1,0.66073546856465,1388,1310.0,1
Jupiter,35.78826530612245,34.366629464285715,38.62954400510204,46.68765943877551,s,f,y,c,s,0,0.6613285883748518,979,1310.0,2
Jupiter,32.35028698979592,48.423469387755105,21.893335459183675,56.26937181122449,y,c,j,s,s,3,0.6619217081850534,841,1310.0,0
Jupiter,36.48891900510204,50.472735969387756,44.06919642857143,39.46739477040816,y,s,m,c,s,1,0.6625148279952551,2162,1310.0,1
Jupiter,55.084980867346935,45.25239158163265,60.08051658163265,44.80596301020408,s,m,j,c,s,0,0.6631079478054567,963,1310.0,0
Jupiter,42.90712691326531,38.15752551020408,47.19778380102041,17.543845663265305,y,f,c,j,c,2,0.6637010676156584,849,1310.0,0
Jupiter,40.07134885204081,48.140625,55.85204081632653,59.98238201530612,m,c,j,s,c,1,0.66429418742586,3192,1310.0,1
Jupiter,41.318478954081634,50.365991709183675,50.36519451530612,42.052853954081634,c,m,j,s,m,1,0.6648873072360617,1253,1310.0,1
Jupiter,39.62627551020408,37.2102200255102,39.918048469387756,56.57374043367347,y,c,f,s,s,3,0.6654804270462633,2070,1310.0,1
Jupiter,47.07684948979592,44.80596301020408,25.373007015306122,37.58490114795919,m,c,f,y,m,0,0.666073546856465,1269,1310.0,1
Jupiter,53.586495535714285,36.052455357142854,35.06313775510204,41.79942602040816,m,j,y,c,y,2,0.6666666666666666,1118,1310.0,0
Jupiter,52.05014349489796,60.1008450255102,48.02654655612245,53.90019132653061,c,f,m,y,f,1,0.6672597864768683,974,1310.0,1
Jupiter,35.23397640306123,36.771125637755105,50.24888392857143,53.27782206632653,c,f,m,s,s,3,0.66785290628707,1171,1310.0,2
Jupiter,36.914142219387756,35.351642219387756,27.978954081632654,48.91063456632653,m,j,c,s,s,3,0.6684460260972717,999,1310.0,0
Jupiter,35.65776466836735,19.215880102040817,36.914142219387756,38.834343112244895,s,j,m,c,s,0,0.6690391459074733,3749,1367.0,0
Jupiter,63.003826530612244,47.42721619897959,33.319754464285715,62.70806760204081,s,c,f,m,m,3,0.669632265717675,971,1367.0,0
Jupiter,51.7766262755102,63.52455357142857,55.72935267857143,26.624441964285715,m,s,c,y,y,3,0.6702253855278766,1255,1367.0,2
Jupiter,61.78643176020408,44.39253826530612,26.829799107142858,32.73094706632653,c,y,j,f,j,2,0.6708185053380783,968,1367.0,1
Jupiter,39.4914700255102,29.3101881377551,37.064811862244895,65.14110331632654,y,c,f,m,m,3,0.6714116251482799,1194,1367.0,0
Jupiter,48.58075573979592,24.45216836734694,42.914620535714285,45.34159757653061,s,f,m,c,m,2,0.6720047449584816,1074,1367.0,2
Jupiter,52.58506058673469,43.09295280612245,59.28985969387755,63.52455357142857,y,f,m,s,s,3,0.6725978647686833,1379,1367.0,3
Jupiter,15.637436224489797,51.556999362244895,46.94156568877551,39.87436224489796,m,s,f,y,y,3,0.6731909845788849,1024,1367.0,2
Jupiter,36.82469706632653,33.50191326530612,57.519850127551024,59.73875956632653,m,y,c,s,s,3,0.6737841043890866,1294,1367.0,2
Jupiter,39.038504464285715,57.283960459183675,39.48541135204081,31.6070631377551,y,m,s,f,s,2,0.6743772241992882,1283,1367.0,1
Jupiter,40.86025191326531,15.78188775510204,49.229910714285715,28.934789540816325,c,j,s,y,y,3,0.67497034400949,1146,1367.0,2
Jupiter,37.921954719387756,39.607142857142854,71.8133769132653,23.696986607142858,c,j,s,f,c,0,0.6755634638196916,1465,1367.0,1
Jupiter,46.96460459183673,76.27407525510205,38.476642219387756,37.28499681122449,c,s,j,y,s,1,0.6761565836298933,888,1367.0,1
Jupiter,44.212771045918366,32.753826530612244,41.31839923469388,29.470663265306122,s,m,c,y,m,1,0.6767497034400949,2780,1367.0,1
Jupiter,32.367267219387756,35.3508450255102,32.093191964285715,37.213647959183675,m,y,j,f,f,3,0.6773428232502966,845,1367.0,1
Jupiter,61.54033801020408,19.297672193877553,34.34917091836735,27.093271683673468,m,y,s,c,m,0,0.6779359430604982,1225,1367.0,2
Jupiter,39.006855867346935,28.411192602040817,42.75821109693877,23.185746173469386,s,m,c,f,c,2,0.6785290628706999,1384,1367.0,0
Jupiter,47.61631058673469,60.00868941326531,77.59980867346938,17.717873086734695,y,s,m,j,s,1,0.6791221826809015,1327,1367.0,1
Jupiter,59.30612244897959,43.969308035714285,33.0859375,39.93223852040816,s,y,m,c,y,1,0.6797153024911032,936,1367.0,1
Jupiter,21.281489158163264,56.111049107142854,42.885124362244895,32.53794642857143,y,c,m,f,f,3,0.6803084223013048,1140,1367.0,1
Jupiter,48.42992665816327,36.78627232142857,56.57940051020408,35.857780612244895,c,j,s,m,m,3,0.6809015421115066,1051,1367.0,2
Jupiter,27.753826530612244,61.78643176020408,54.744419642857146,58.62739158163265,m,c,j,s,s,3,0.6814946619217082,2492,1367.0,1
Jupiter,29.460060586734695,31.139190051020407,46.14556760204081,46.761160714285715,y,f,s,c,f,1,0.6820877817319099,1430,1367.0,1
Jupiter,51.03300382653061,49.67681760204081,32.40019132653061,47.076291454081634,c,s,j,y,s,1,0.6826809015421115,842,1367.0,1
Jupiter,35.77718431122449,30.851482780612244,55.13974808673469,35.56353635204081,f,s,c,y,c,2,0.6832740213523132,1267,1367.0,2
Jupiter,49.8093112244898,25.368223852040817,47.17338966836735,33.43965242346939,m,j,f,y,y,3,0.6838671411625148,914,1367.0,2
Jupiter,49.306760204081634,33.75916772959184,38.42857142857143,53.163105867346935,s,f,y,c,s,0,0.6844602609727165,1378,1367.0,2
Jupiter,33.325813137755105,51.657844387755105,33.64309630102041,24.91924426020408,j,s,y,f,y,2,0.6850533807829181,2746,1367.0,2
Jupiter,29.33888711734694,40.75087691326531,31.178172831632654,26.045758928571427,y,c,s,j,y,0,0.6856465005931198,869,1367.0,0
Jupiter,22.050382653061224,62.378587372448976,26.100845025510203,43.24633290816327,j,c,f,m,c,1,0.6862396204033214,1151,1367.0,1
Jupiter,44.71827168367347,58.79886798469388,55.6960299744898,53.106026785714285,m,s,c,y,y,3,0.6868327402135231,1056,1367.0,1
Jupiter,23.96420599489796,20.2047193877551,61.90043048469388,37.868383290816325,j,y,c,m,c,2,0.6874258600237247,745,1367.0,2
Jupiter,25.532047193877553,44.75039859693877,50.66796875,46.23030931122449,j,s,m,y,y,3,0.6880189798339265,1059,1367.0,1
Jupiter,60.31098533163265,34.39126275510204,41.66063456632653,25.692761479591837,s,m,f,j,j,3,0.6886120996441281,940,1367.0,0
Jupiter,64.01179846938776,25.586654974489797,48.444754464285715,46.58729272959184,s,j,y,c,c,3,0.6892052194543298,1395,1367.0,2
Jupiter,21.56218112244898,38.263950892857146,54.95727040816327,25.523596938775512,j,y,c,m,c,2,0.6897983392645315,1768,1367.0,1
Jupiter,76.51578443877551,37.22911352040816,66.39556760204081,46.37914540816327,s,m,y,c,m,1,0.6903914590747331,2181,1367.0,2
Jupiter,36.87739158163265,63.9250637755102,43.14923469387755,29.286591198979593,y,m,c,f,m,1,0.6909845788849348,1920,1107.0,1
Jupiter,39.23086734693877,34.16509885204081,41.35403380102041,40.68383290816327,j,f,m,s,m,2,0.6915776986951364,815,1107.0,1
Jupiter,58.098214285714285,49.84239477040816,53.241230867346935,25.626195790816325,s,c,m,y,c,1,0.6921708185053381,942,1107.0,1
Jupiter,17.077248086734695,39.87436224489796,71.39453125,39.69507334183673,j,y,s,f,f,3,0.6927639383155397,1361,1107.0,1
Jupiter,42.08099489795919,24.733338647959183,30.738042091836736,37.289142219387756,f,y,j,c,f,0,0.6933570581257414,1120,1107.0,1
Jupiter,39.892697704081634,24.078284438775512,38.276147959183675,46.92163584183673,y,j,c,s,y,0,0.693950177935943,1237,1107.0,1
Jupiter,30.815529336734695,39.059151785714285,30.458864795918366,49.972337372448976,j,m,f,y,f,2,0.6945432977461448,809,1107.0,0
Jupiter,51.09630102040816,31.811463647959183,42.01650191326531,75.35491071428571,f,c,y,s,s,3,0.6951364175563464,890,1107.0,2
Jupiter,44.93486926020408,66.30827487244898,23.948740433673468,52.875318877551024,m,s,j,y,y,3,0.6957295373665481,879,1107.0,1
Jupiter,40.78922193877551,58.99266581632653,20.979591836734695,50.439094387755105,f,m,j,y,j,2,0.6963226571767497,933,1107.0,1
Jupiter,23.139827806122447,36.844308035714285,49.981026785714285,38.83219068877551,j,y,s,f,j,0,0.6969157769869514,853,1107.0,1
Jupiter,33.35738201530612,32.38911033163265,41.273357780612244,40.10507015306123,y,f,c,s,s,3,0.697508896797153,980,1107.0,2
Jupiter,47.771125637755105,42.121412627551024,48.05532525510204,35.190449617346935,c,y,m,f,f,3,0.6981020166073547,725,1107.0,1
Jupiter,56.62802933673469,36.2819674744898,37.92992665816327,66.94244260204081,f,y,s,c,s,2,0.6986951364175563,1026,1107.0,1
Jupiter,31.186304209183675,41.24545599489796,42.24689094387755,50.631616709183675,f,m,y,s,m,1,0.699288256227758,1091,1107.0,1
Jupiter,45.73955676020408,59.01474808673469,38.58219068877551,29.791772959183675,m,c,j,s,j,2,0.6998813760379596,1153,1107.0,1
Jupiter,53.305644132653065,21.43718112244898,22.679448341836736,36.52838010204081,c,j,y,m,c,0,0.7004744958481613,2212,1107.0,0
Jupiter,45.55572385204081,20.077088647959183,17.413026147959183,47.13042091836735,y,f,j,s,j,2,0.701067615658363,1054,1107.0,0
Jupiter,18.508211096938776,44.136399872448976,36.862085459183675,47.77590880102041,j,c,f,m,j,0,0.7016607354685647,1036,1107.0,1
Jupiter,32.202168367346935,46.24242665816327,38.03435905612245,47.07732780612245,y,f,j,c,j,2,0.7022538552787663,3529,1340.0,0
Jupiter,49.83848852040816,32.66908482142857,50.73612882653061,26.2679368622449,c,m,y,j,y,2,0.702846975088968,759,1340.0,0
Jupiter,33.7155612244898,41.57015306122449,47.96548150510204,28.892458545918366,j,c,f,y,c,1,0.7034400948991696,869,1340.0,1
Jupiter,19.518734056122447,45.41517857142857,30.120695153061224,62.01522640306123,j,m,c,s,j,0,0.7040332147093713,741,1340.0,1
Jupiter,44.72417091836735,64.68670280612245,33.77885841836735,20.1780931122449,s,c,f,j,j,3,0.7046263345195729,757,1340.0,1
Jupiter,28.613679846938776,38.32573341836735,43.894212372448976,47.63887117346939,j,s,m,c,c,3,0.7052194543297746,730,1340.0,1
Jupiter,42.81831951530612,22.67904974489796,56.24952168367347,39.775749362244895,m,j,s,f,s,2,0.7058125741399762,2584,1340.0,2
Jupiter,45.46157525510204,55.278300382653065,44.535076530612244,31.176498724489797,j,m,c,f,c,2,0.7064056939501779,936,1340.0,1
Jupiter,44.11519451530612,56.28188775510204,46.8014987244898,37.508769132653065,j,c,y,f,f,3,0.7069988137603797,983,1340.0,2
Jupiter,30.710778061224488,48.57860331632653,29.212930484693878,46.415656887755105,f,c,j,y,c,1,0.7075919335705813,2472,1340.0,1
Jupiter,44.54153380102041,29.602040816326532,13.481026785714286,29.6312181122449,s,f,j,y,s,0,0.708185053380783,845,1340.0,1
Jupiter,33.44515306122449,46.24242665816327,46.530293367346935,31.812739158163264,j,f,y,s,s,3,0.7087781731909846,999,1340.0,0
Jupiter,33.50868941326531,32.09398915816327,30.420121173469386,54.243781887755105,m,f,j,c,j,2,0.7093712930011863,884,1340.0,1
Jupiter,78.92259247448979,41.43997130102041,19.304846938775512,37.95782844387755,s,f,j,y,j,2,0.7099644128113879,2140,1340.0,1
Jupiter,36.370535714285715,55.10204081632653,34.29823022959184,43.575175382653065,j,c,m,y,m,2,0.7105575326215896,3180,1340.0,1
Jupiter,42.38329081632653,28.248963647959183,35.412468112244895,41.76426977040816,y,j,m,c,y,0,0.7111506524317912,1328,1340.0,1
Jupiter,55.76211734693877,26.199936224489797,23.054448341836736,51.97114158163265,m,y,j,s,m,0,0.7117437722419929,1115,1340.0,1
Jupiter,30.24250637755102,48.653539540816325,47.562420280612244,36.240114795918366,j,s,m,c,j,0,0.7123368920521945,878,1340.0,1
Jupiter,29.936941964285715,46.415656887755105,37.487085459183675,40.236686862244895,m,y,c,f,m,0,0.7129300118623962,1010,1340.0,1
Jupiter,51.027264030612244,44.55381058673469,32.484454719387756,21.75095663265306,c,s,m,f,c,0,0.7135231316725978,830,1340.0,1
Jupiter,42.90361926020408,38.48812181122449,39.691485969387756,44.187181122448976,y,m,j,f,f,3,0.7141162514827996,1096,1340.0,2
Jupiter,33.57142857142857,61.41972257653061,34.151785714285715,38.911112882653065,j,c,m,s,c,1,0.7147093712930012,871,1340.0,1
Jupiter,68.36758609693878,36.645727040816325,23.696667729591837,46.16390306122449,m,y,s,f,y,1,0.7153024911032029,768,1340.0,1
Jupiter,22.767299107142858,35.14979272959184,60.30428890306123,35.63392857142857,j,f,s,m,j,0,0.7158956109134045,890,1340.0,2
Jupiter,30.000797193877553,51.39516900510204,23.976961096938776,43.29360650510204,y,m,j,c,c,3,0.7164887307236062,1122,1340.0,1
Jupiter,33.55054209183673,15.016661352040817,38.98724489795919,37.76299426020408,y,j,f,s,f,2,0.7170818505338078,1160,1340.0,0
Jupiter,57.31903698979592,42.43271683673469,38.93207908163265,45.40864158163265,s,c,y,f,s,0,0.7176749703440095,3539,1340.0,1
Jupiter,31.317283163265305,51.43901466836735,27.024553571428573,38.44244260204081,c,m,f,j,c,0,0.7182680901542111,936,1340.0,1
Jupiter,36.795200892857146,42.13544323979592,36.683274872448976,60.24848533163265,m,f,j,s,f,1,0.7188612099644128,790,1340.0,1
Jupiter,18.713010204081634,31.354113520408163,55.14907525510204,56.91015625,y,j,c,s,j,1,0.7194543297746144,1154,1340.0,1
Jupiter,41.928491709183675,68.42323022959184,41.882892219387756,53.91318558673469,j,y,m,s,s,3,0.7200474495848161,888,1340.0,1
Jupiter,31.317283163265305,48.46827168367347,41.33139349489796,27.02279974489796,c,m,s,j,s,2,0.7206405693950177,1227,1340.0,1
Jupiter,30.731505102040817,47.620535714285715,48.63695790816327,32.189333545918366,j,s,c,y,y,3,0.7212336892052195,966,1340.0,1
Jupiter,44.481664540816325,32.023756377551024,37.68965242346939,52.05947066326531,m,f,c,s,c,2,0.7218268090154211,1212,1340.0,1
Jupiter,21.652104591836736,51.89500956632653,25.430245535714285,57.7077487244898,j,c,f,s,j,0,0.7224199288256228,941,1340.0,1
Jupiter,24.139748086734695,63.91031568877551,42.040019132653065,35.4694674744898,j,s,y,f,j,0,0.7230130486358244,1271,1340.0,1
Jupiter,24.230070153061224,55.320870535714285,58.16693239795919,54.12436224489796,j,s,m,c,c,3,0.7236061684460261,993,1340.0,1
Jupiter,30.252391581632654,36.48891900510204,59.28802614795919,79.32613201530613,j,y,m,c,m,2,0.7241992882562278,1325,1340.0,1
Jupiter,23.81154336734694,37.61758609693877,22.822066326530614,48.80883290816327,f,y,j,c,y,1,0.7247924080664294,1269,1340.0,1
Jupiter,48.826052295918366,27.536192602040817,46.171316964285715,50.130978954081634,y,m,c,s,s,3,0.7253855278766311,1574,1340.0,2
Jupiter,41.191964285714285,33.85650510204081,46.63177614795919,35.22393176020408,y,c,m,j,y,0,0.7259786476868327,3407,1340.0,1
Jupiter,75.97727997448979,45.0358737244898,72.53308354591837,54.70161033163265,y,f,s,c,y,0,0.7265717674970344,2743,1219.0,1
Jupiter,39.101243622448976,24.187898596938776,29.905133928571427,34.96460459183673,s,j,f,y,f,2,0.727164887307236,1356,1219.0,3
Jupiter,36.47345344387755,21.43718112244898,63.619499362244895,54.93997130102041,y,j,c,m,m,3,0.7277580071174378,2358,1219.0,2
Jupiter,36.64301658163265,52.529177295918366,37.960857780612244,46.430245535714285,c,m,f,y,m,1,0.7283511269276394,1710,1219.0,1
Jupiter,34.51434948979592,41.05452806122449,47.209343112244895,49.795200892857146,m,f,y,s,m,0,0.7289442467378411,861,1219.0,1
Jupiter,52.61965880102041,26.949059311224488,83.28635204081633,42.24689094387755,m,f,s,y,m,0,0.7295373665480427,980,1219.0,1
Jupiter,43.716517857142854,44.37125318877551,12.796795280612244,45.715800382653065,c,m,j,s,c,0,0.7301304863582444,951,1219.0,1
Jupiter,55.54081632653061,38.62157206632653,25.697704081632654,32.829081632653065,s,m,f,y,s,0,0.730723606168446,1004,1219.0,1
Jupiter,33.119260204081634,38.372289540816325,44.6015625,36.63193558673469,f,y,s,c,c,3,0.7313167259786477,1009,1219.0,1
Jupiter,50.388791454081634,47.077168367346935,24.343032525510203,65.56321747448979,s,y,j,m,m,3,0.7319098457888493,931,1219.0,1
Jupiter,46.9889987244898,38.45615433673469,25.95998086734694,50.97201849489796,m,y,j,s,y,1,0.732502965599051,957,1219.0,1
Jupiter,37.547193877551024,37.95782844387755,11.090880102040817,25.761559311224488,m,y,j,f,y,1,0.7330960854092526,836,1219.0,1
Jupiter,39.6867825255102,47.68726084183673,30.074936224489797,19.758529974489797,c,f,s,y,s,2,0.7336892052194544,829,1219.0,1
Jupiter,55.41326530612245,46.10076530612245,33.714285714285715,20.337372448979593,c,s,f,j,f,2,0.734282325029656,1068,1219.0,2
Jupiter,45.392697704081634,24.136160714285715,49.188058035714285,46.18773915816327,c,y,s,m,y,1,0.7348754448398577,787,1219.0,1
Jupiter,24.05110012755102,58.6999362244898,31.50127551020408,40.62093431122449,y,s,j,f,s,1,0.7354685646500593,894,1219.0,0
Jupiter,52.913743622448976,51.59111926020408,26.75422512755102,42.10052614795919,s,y,f,j,j,3,0.736061684460261,903,1219.0,1
Jupiter,20.94467474489796,47.35809948979592,64.38464604591837,49.340800382653065,j,c,y,s,c,1,0.7366548042704626,1073,1219.0,2
Jupiter,62.08872767857143,11.32342155612245,35.10443239795919,37.529017857142854,s,j,m,y,j,1,0.7372479240806643,1210,1219.0,0
Jupiter,53.32525510204081,43.471699617346935,60.87603635204081,31.419403698979593,m,f,c,j,j,3,0.7378410438908659,968,1219.0,2
Jupiter,33.48349808673469,21.671635841836736,47.28252551020408,39.96739477040816,f,j,s,y,s,2,0.7384341637010676,1681,1219.0,2
Jupiter,55.1242825255102,51.30668048469388,31.560028698979593,52.18439094387755,s,y,m,f,s,0,0.7390272835112692,1068,1219.0,1
Jupiter,55.638552295918366,24.611288265306122,51.655054209183675,60.3430325255102,s,f,m,c,m,2,0.7396204033214709,991,1219.0,2
Jupiter,57.09072066326531,22.653140943877553,49.37348533163265,42.25669642857143,s,j,c,m,m,3,0.7402135231316725,875,1219.0,2
Jupiter,55.665258290816325,19.579958545918366,38.26498724489796,47.579719387755105,m,j,f,y,m,0,0.7408066429418743,1236,1219.0,2
Jupiter,20.783003826530614,40.99322385204081,70.59064094387755,30.608498086734695,j,f,s,m,f,1,0.741399762752076,950,1219.0,1
Jupiter,42.55986926020408,53.926737882653065,29.95575573979592,13.003029336734693,c,s,m,j,m,2,0.7419928825622776,961,1219.0,1
